snum,trial,tname,tvalue,tsuit,tpos,cname,cvalue,csuit,cpos,cf,right,rt,trans,control,visd,visc,memd,memc,lik,free,influence,nlonger,nlongest,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card1f,card2f,card3f,card4f,card5f,card6f,card7f,card8f,card9f,card10f,card11f,card12f,card13f,card14f,card15f,card16f,card17f,card18f,card19f,card20f,card21f,card22f,card23f,card24f,card25f,card26f,card27f,card28f,card29f,card30f,card31f,card32f,card33f,card34f,card35f,card36f,card37f,card38f,card39f,card40f,card41f,card42f,card43f,card44f,card45f,card46f
3,28,AC,1,3,16,2S,2,1,46,1,0,3897,8,77,1.354,0.21,0.974,0.004,0.573,NA,1,1,0,36,45,49,22,8,44,50,17,39,6,43,51,20,33,47,31,29,10,41,2,40,12,19,24,48,26,25,42,46,21,16,35,34,14,38,15,7,13,28,32,23,18,5,4,27,1,1,1,1,1,1,1,1,1,1,1,3,5,3,3,4,7,2,6,4,4,6,2,2,5,7,13,7,3,6,2,5,7,6,2,4,5,1,1,1,1,1,1,1,1,1,1
4,1,5C,5,3,9,7H,7,2,11,7,0,16884,6,87,1.318,0.139,0.544,0.272,0.378,1,0,0,0,11,48,18,1,42,22,43,7,45,15,19,5,9,14,32,51,27,25,30,50,37,38,36,2,13,23,8,17,28,6,20,10,29,0,35,16,44,21,12,47,39,34,33,41,46,31,1,1,1,1,1,1,1,1,1,1,7,6,3,4,2,5,3,2,13,5,4,3,7,7,2,5,7,3,5,6,6,6,4,4,2,2,1,1,1,1,1,1,1,1,1,1
4,2,5H,5,2,21,2C,2,3,4,1,0,4897,6,87,1.377,0.086,0.756,0.382,0.552,1,0,0,0,23,32,2,27,47,34,13,39,42,35,26,29,28,46,36,8,37,3,31,49,33,48,15,22,4,41,30,14,50,12,17,9,1,16,51,5,7,18,25,20,45,0,21,24,11,40,1,1,1,1,1,1,1,1,1,1,3,5,4,2,2,6,3,5,7,6,6,4,2,3,4,3,5,2,7,7,13,4,2,6,5,7,1,1,1,1,1,1,1,1,1,1
4,3,3C,3,3,7,3S,3,1,NA,NA,1,4438,6,87,1.202,0.026,0.821,0.24,0.424,1,0,0,0,31,24,3,29,38,37,45,13,18,44,1,8,4,19,46,48,28,49,15,16,17,23,41,10,35,12,14,39,6,0,26,21,5,40,32,9,30,50,33,20,27,34,11,7,51,36,1,1,1,1,1,1,1,1,1,1,7,6,5,2,4,3,13,2,2,4,5,6,7,6,6,7,3,7,4,5,3,5,2,2,4,3,1,1,1,1,1,1,1,1,1,1
4,4,7H,7,2,10,JD,11,4,19,6,0,3987,6,87,1.518,0.21,0.475,0.293,0.483,1,0,0,0,5,21,20,33,4,1,15,0,8,26,18,10,27,28,48,16,36,9,49,19,12,2,22,3,40,24,7,39,25,17,47,6,41,34,42,29,11,13,14,43,38,50,44,30,35,51,1,1,1,1,1,1,1,1,1,1,4,2,5,4,3,3,7,2,6,13,2,2,3,7,6,2,5,7,4,3,7,4,6,5,5,6,1,1,1,1,1,1,1,1,1,1
4,5,KD,13,4,18,2D,2,4,34,6,0,2699,6,87,1.358,0.1,0.784,-0.002,0.5,1,0,0,0,6,48,13,41,29,14,18,4,24,36,21,38,5,15,11,35,27,49,22,26,0,19,9,43,23,20,50,51,47,31,34,37,7,40,32,8,28,3,1,46,2,30,39,44,12,45,1,1,1,1,1,1,1,1,1,1,5,2,6,3,3,6,3,6,2,7,4,7,4,2,5,5,4,13,3,7,2,4,5,6,2,7,1,1,1,1,1,1,1,1,1,1
4,6,2C,2,3,20,2C,2,3,30,13,1,4793,6,87,1.394,0.15,0.705,0.078,0.49,1,0,0,0,44,45,8,34,22,5,48,32,6,11,47,41,30,51,17,0,39,2,35,4,16,15,20,9,21,50,29,23,36,27,24,13,49,7,40,43,25,42,33,37,14,10,19,18,28,38,1,1,1,1,1,1,1,1,1,1,3,2,6,5,7,3,2,4,6,7,3,2,5,4,2,6,4,7,5,13,3,4,6,2,7,5,1,1,1,1,1,1,1,1,1,1
4,7,3D,3,4,13,3H,3,2,NA,NA,1,2934,6,87,1.236,0.014,0.53,0.142,0.378,1,0,0,0,2,18,34,21,10,29,26,6,39,3,28,32,22,13,48,1,8,35,5,49,11,45,41,50,14,20,25,37,0,7,40,27,16,24,38,47,30,33,31,9,42,44,36,51,12,46,1,1,1,1,1,1,1,1,1,1,6,2,7,4,6,2,3,7,4,5,5,3,13,2,6,5,7,6,2,5,3,4,4,2,3,7,1,1,1,1,1,1,1,1,1,1
4,8,2D,2,4,12,7C,7,3,35,5,0,3193,6,87,1.309,0.23,0.584,0.064,0.406,1,0,0,0,6,28,51,48,9,33,45,37,35,5,16,47,7,20,1,43,26,0,10,46,2,40,29,42,27,18,23,31,36,8,38,4,21,3,32,17,24,25,50,22,34,19,15,30,11,44,1,1,1,1,1,1,1,1,1,1,4,7,3,2,3,6,2,4,5,5,6,13,7,3,7,5,4,2,2,2,4,6,3,7,5,6,1,1,1,1,1,1,1,1,1,1
4,9,5D,5,4,18,5D,5,4,28,13,1,1920,6,87,1.052,0.203,0.73,0.316,0.368,1,0,0,0,12,1,23,41,39,31,0,5,7,18,30,3,9,16,15,14,42,32,13,27,24,35,21,28,22,46,29,43,44,48,47,40,49,11,26,25,10,36,2,4,50,38,33,8,6,51,1,1,1,1,1,1,1,1,1,1,4,4,3,5,5,2,3,5,3,7,6,6,2,7,2,4,6,13,5,2,3,6,4,7,2,7,1,1,1,1,1,1,1,1,1,1
4,10,KS,13,1,8,5C,5,3,27,7,0,2332,6,87,1.072,0.193,0.611,0.148,0.583,1,0,0,0,13,33,40,44,41,14,39,16,11,2,15,6,34,10,36,9,19,12,3,4,37,50,24,43,22,31,30,26,28,27,42,17,49,20,32,0,46,25,7,8,29,23,18,5,45,51,1,1,1,1,1,1,1,1,1,1,7,6,3,2,2,5,4,13,3,5,4,7,7,3,4,6,7,6,2,3,2,2,5,6,4,5,1,1,1,1,1,1,1,1,1,1
4,11,JS,11,1,11,9D,9,4,34,7,0,1885,6,87,1.253,0.242,0.821,-0.032,0.642,1,0,0,0,43,7,41,44,25,19,20,48,18,15,32,11,26,16,9,1,29,13,21,0,10,39,24,45,4,17,14,12,51,38,5,22,6,47,33,27,30,23,28,49,42,50,35,2,8,46,1,1,1,1,1,1,1,1,1,1,5,2,3,6,7,4,3,2,4,5,13,3,7,4,6,6,2,4,5,2,6,7,3,7,5,2,1,1,1,1,1,1,1,1,1,1
4,12,2H,2,2,12,2H,2,2,22,13,1,3204,6,87,1.292,0.21,0.606,0.152,0.663,1,0,0,0,35,48,0,19,42,15,33,21,13,43,46,17,11,31,44,10,4,9,36,23,18,14,3,8,24,30,34,49,38,41,27,45,32,16,51,5,47,20,7,50,25,29,28,12,1,6,1,1,1,1,1,1,1,1,1,1,3,4,6,5,5,2,6,3,7,4,2,13,4,4,2,6,3,2,2,7,5,7,7,5,3,6,1,1,1,1,1,1,1,1,1,1
4,13,2S,2,1,11,8C,8,3,31,3,0,2028,6,87,1.294,0.415,0.645,0.184,0.597,1,0,0,0,16,24,0,32,28,49,8,23,21,4,10,38,46,48,50,2,25,5,47,41,1,30,36,45,44,9,42,19,15,31,33,34,7,14,29,35,3,20,11,22,6,51,37,13,12,43,1,1,1,1,1,1,1,1,1,1,4,5,2,6,5,3,3,2,4,7,13,5,7,5,4,2,6,2,4,3,3,2,6,7,7,6,1,1,1,1,1,1,1,1,1,1
4,14,AC,1,3,12,2D,2,4,6,1,0,2922,6,87,1.354,0.21,0.974,0.004,0.573,1,0,0,0,33,3,45,15,28,40,10,37,19,14,47,18,27,46,17,16,32,8,29,31,21,26,36,24,23,11,35,38,41,12,42,6,49,50,1,9,2,22,25,39,51,34,43,7,5,48,1,1,1,1,1,1,1,1,1,1,6,2,5,4,6,4,3,2,3,7,5,13,5,3,6,4,7,6,5,2,2,4,2,7,7,3,1,1,1,1,1,1,1,1,1,1
4,15,AD,1,4,21,5D,5,4,15,4,0,1473,6,87,1.267,0.184,0.871,0.12,0.503,1,0,0,0,33,5,45,38,31,14,40,42,21,25,48,6,7,44,43,46,9,35,29,41,2,51,1,37,17,34,22,8,10,15,39,19,23,18,12,27,32,30,47,3,28,4,24,0,36,49,1,1,1,1,1,1,1,1,1,1,5,2,7,4,4,4,5,2,2,5,6,3,6,2,3,7,7,6,3,3,13,4,7,6,5,2,1,1,1,1,1,1,1,1,1,1
4,16,9H,9,2,19,9H,9,2,29,13,1,1921,6,87,1.417,0.05,0.34,0.4,0.521,1,0,0,0,17,42,33,3,8,4,20,26,50,0,24,27,11,6,13,2,43,46,15,40,14,51,35,45,12,31,38,18,21,34,19,28,10,39,9,22,48,32,23,49,16,36,1,5,30,7,1,1,1,1,1,1,1,1,1,1,7,4,6,2,6,4,3,6,5,3,2,5,4,7,2,3,5,7,13,5,6,3,2,7,2,4,1,1,1,1,1,1,1,1,1,1
4,17,4H,4,2,11,4H,4,2,21,13,1,1593,6,87,1.058,0.327,0.43,0.404,0.472,1,0,0,0,47,39,6,24,25,9,5,11,0,35,28,2,3,22,44,49,31,45,27,8,16,29,51,10,33,15,41,30,13,20,23,12,21,50,32,1,40,14,7,48,36,43,18,4,17,37,1,1,1,1,1,1,1,1,1,1,4,5,5,3,2,6,7,4,2,3,13,2,2,6,5,7,6,4,4,7,6,3,3,2,5,7,1,1,1,1,1,1,1,1,1,1
4,18,8H,8,2,16,10H,10,2,9,1,0,6216,6,87,1.218,0.114,0.846,0.294,0.552,1,0,0,0,15,34,48,43,11,1,6,8,22,7,40,33,13,4,41,50,12,36,29,49,35,24,18,14,30,20,37,10,17,23,16,47,9,0,45,51,19,2,42,28,31,5,32,26,44,38,1,1,1,1,1,1,1,1,1,1,4,3,5,2,6,2,3,4,7,4,2,7,5,6,3,13,4,7,5,7,6,2,5,2,3,6,1,1,1,1,1,1,1,1,1,1
4,19,7D,7,4,15,7D,7,4,25,13,1,1346,6,87,1.179,0.234,0.609,0.206,0.392,1,0,0,0,21,37,5,25,46,18,42,36,30,39,7,9,27,44,26,24,13,47,28,48,22,51,12,1,45,10,17,14,41,3,50,20,11,8,16,43,4,0,49,6,23,2,29,33,15,38,1,1,1,1,1,1,1,1,1,1,7,3,7,2,3,2,4,2,4,6,5,6,3,5,13,2,6,5,7,5,6,3,4,7,2,4,1,1,1,1,1,1,1,1,1,1
4,20,8D,8,4,20,8D,8,4,30,13,1,1932,6,87,1.027,0.046,0.775,0.188,0.42,1,0,0,0,8,26,38,10,9,7,21,39,50,28,36,13,4,34,32,0,29,47,14,33,11,18,15,40,49,1,48,42,41,46,25,22,23,24,27,6,5,19,51,45,12,17,16,44,31,3,1,1,1,1,1,1,1,1,1,1,2,7,3,4,2,7,6,6,4,6,3,2,5,5,7,2,5,4,3,13,3,5,7,2,6,4,1,1,1,1,1,1,1,1,1,1
4,21,QS,12,1,16,4C,4,3,32,7,0,1509,6,87,1.148,0.256,0.54,0.106,0.597,1,0,0,0,28,18,47,5,49,7,32,23,51,24,40,0,12,2,16,42,27,4,6,8,38,25,3,10,39,11,20,34,36,13,35,29,26,22,15,50,46,19,44,33,21,31,1,45,17,9,1,1,1,1,1,1,1,1,1,1,4,2,5,6,4,2,3,7,6,7,4,3,2,3,5,13,2,6,7,2,6,7,5,4,5,3,1,1,1,1,1,1,1,1,1,1
4,22,JD,11,4,6,JD,11,4,16,13,1,2250,6,87,1.287,0.174,0.815,0.004,0.493,1,0,0,0,45,32,31,19,42,26,6,27,37,46,29,2,24,38,40,49,0,50,22,9,39,4,5,30,16,43,28,1,44,13,20,10,35,41,34,47,8,12,25,51,36,21,7,33,18,3,1,1,1,1,1,1,1,1,1,1,4,6,3,5,2,13,3,5,2,3,5,6,4,5,3,2,2,6,7,4,4,7,7,2,6,7,1,1,1,1,1,1,1,1,1,1
4,23,7S,7,1,11,7S,7,1,21,13,1,2693,6,87,1.146,0.242,0.602,0.542,0.51,1,0,0,0,13,16,37,43,3,30,47,14,40,8,15,12,2,49,18,46,20,22,48,38,6,26,45,42,1,11,33,29,4,35,24,28,17,51,27,10,23,25,39,7,36,44,21,34,0,31,1,1,1,1,1,1,1,1,1,1,2,5,2,5,7,3,3,4,4,6,13,6,7,2,5,3,5,2,4,2,7,6,4,6,7,3,1,1,1,1,1,1,1,1,1,1
4,24,9D,9,4,6,9D,9,4,16,13,1,1297,6,87,1.077,0.262,0.676,0.362,0.424,1,0,0,0,11,31,37,18,49,27,17,42,9,35,23,41,7,10,46,47,50,43,16,24,2,33,3,29,26,39,44,14,20,6,28,15,13,1,30,12,22,4,19,8,34,25,32,0,38,51,1,1,1,1,1,1,1,1,1,1,6,2,5,4,3,13,2,4,6,2,7,3,5,4,3,5,6,3,4,2,6,7,5,7,2,7,1,1,1,1,1,1,1,1,1,1
4,25,3S,3,1,22,3S,3,1,32,13,1,2250,6,87,1.137,0.355,0.795,0.35,0.479,1,0,0,0,20,27,29,36,50,7,44,22,0,34,37,16,1,18,45,12,21,14,40,31,24,3,51,48,6,49,33,4,41,8,17,2,42,47,23,25,13,9,26,11,5,39,43,15,38,35,1,1,1,1,1,1,1,1,1,1,4,6,2,7,5,7,7,3,2,3,3,4,6,5,2,4,2,5,6,3,4,13,7,5,2,6,1,1,1,1,1,1,1,1,1,1
4,26,5S,5,1,14,5C,5,3,NA,NA,1,2403,6,87,1.106,0.277,0.396,0.156,0.476,1,0,0,0,24,2,3,48,16,47,31,50,46,14,41,43,10,20,8,40,13,51,39,9,6,19,44,4,7,32,23,21,28,38,17,11,5,0,34,42,35,18,49,25,15,27,29,22,36,12,1,1,1,1,1,1,1,1,1,1,4,6,4,2,3,2,2,7,7,5,3,6,5,13,3,2,5,5,7,6,4,3,7,4,2,6,1,1,1,1,1,1,1,1,1,1
4,27,6H,6,2,15,6H,6,2,25,13,1,2005,6,87,1.323,-0.064,0.464,0.325,0.59,1,0,0,0,28,37,6,16,5,41,38,43,31,2,14,48,50,26,24,10,40,51,36,20,29,33,39,1,18,12,13,45,7,8,35,34,15,27,46,32,22,42,19,25,30,47,17,49,4,9,1,1,1,1,1,1,1,1,1,1,7,3,4,3,5,4,3,7,6,2,5,2,6,2,13,5,4,3,6,2,6,7,2,4,5,7,1,1,1,1,1,1,1,1,1,1
4,28,8C,8,3,16,8C,8,3,26,13,1,1581,6,87,1.197,0.018,0.651,0.488,0.396,1,0,0,0,15,35,45,0,41,23,48,14,21,38,8,30,37,36,32,26,44,46,20,17,25,28,5,24,2,33,11,9,50,40,3,16,51,1,10,4,22,27,13,47,43,34,49,12,39,19,1,1,1,1,1,1,1,1,1,1,6,3,4,5,2,6,7,4,3,2,7,2,4,5,3,13,5,6,2,2,6,3,7,7,4,5,1,1,1,1,1,1,1,1,1,1
5,1,8C,8,3,10,KD,13,4,44,1,0,20393,3,73,1.197,0.018,0.651,0.488,0.396,0,0,1,0,3,42,47,22,15,28,24,19,27,37,39,5,29,1,34,36,31,38,23,33,21,0,17,14,16,35,13,2,40,9,43,18,50,20,25,10,32,45,48,30,4,6,12,51,11,49,1,1,1,1,1,1,1,1,1,1,7,3,2,5,3,6,2,4,4,13,5,3,2,7,6,3,2,4,5,2,7,6,7,6,5,4,1,1,1,1,1,1,1,1,1,1
5,2,JD,11,4,18,3C,3,3,13,5,0,7744,3,73,1.287,0.174,0.815,0.004,0.493,0,0,1,0,15,2,10,20,22,0,50,42,21,14,1,51,28,40,26,32,5,45,4,7,18,25,29,27,24,33,17,49,31,35,38,36,8,39,46,41,12,13,11,30,9,44,16,19,47,3,1,1,1,1,1,1,1,1,1,1,6,6,5,4,3,3,7,3,4,5,2,7,5,2,2,6,4,13,5,3,2,2,4,6,7,7,1,1,1,1,1,1,1,1,1,1
5,3,5H,5,2,11,8S,8,1,29,2,0,5005,3,73,1.377,0.086,0.756,0.382,0.552,0,0,1,0,27,36,44,29,9,42,23,21,12,3,40,22,28,49,48,1,32,20,4,39,17,14,46,16,8,37,13,45,7,11,35,30,18,41,47,33,31,34,6,25,24,26,2,15,19,50,1,1,1,1,1,1,1,1,1,1,6,5,5,4,4,3,7,2,3,2,13,7,5,6,2,3,4,4,2,3,6,7,5,2,7,6,1,1,1,1,1,1,1,1,1,1
5,4,7D,7,4,6,7H,7,2,NA,NA,1,4827,3,73,1.179,0.234,0.609,0.206,0.392,0,0,1,0,17,50,26,49,14,12,7,16,15,34,21,35,46,43,22,45,6,4,5,36,31,40,30,27,11,23,28,10,13,48,51,37,42,24,32,33,29,3,39,1,8,44,25,9,2,20,1,1,1,1,1,1,1,1,1,1,5,3,6,2,4,13,4,3,7,2,3,5,4,7,2,5,6,5,7,3,4,2,7,2,6,6,1,1,1,1,1,1,1,1,1,1
5,5,2S,2,1,19,10D,10,4,13,6,0,6001,3,73,1.294,0.415,0.645,0.184,0.597,0,0,1,0,34,49,51,50,32,39,13,47,24,42,14,7,48,23,20,15,21,43,2,35,25,28,30,6,0,5,19,18,1,44,8,46,40,31,37,36,4,33,10,16,41,45,22,29,11,9,1,1,1,1,1,1,1,1,1,1,6,4,6,2,3,5,3,3,7,2,4,5,5,7,6,7,4,2,13,5,3,2,7,4,2,6,1,1,1,1,1,1,1,1,1,1
5,6,2D,2,4,18,3D,3,4,43,1,0,10085,3,73,1.309,0.23,0.584,0.064,0.406,0,0,1,0,2,8,50,39,34,24,16,17,18,15,29,48,25,11,31,9,33,35,46,22,10,0,36,1,38,28,27,40,19,37,7,51,32,13,45,42,5,30,20,47,23,26,41,44,12,43,1,1,1,1,1,1,1,1,1,1,5,4,6,3,4,6,7,5,2,7,3,2,6,3,2,5,4,13,5,2,3,2,7,6,7,4,1,1,1,1,1,1,1,1,1,1
5,7,KD,13,4,5,KD,13,4,15,13,1,6141,3,73,1.358,0.1,0.784,-0.002,0.5,0,0,1,0,31,16,43,15,45,32,19,37,11,24,49,6,36,0,51,27,13,20,12,34,5,3,8,23,42,38,44,7,22,48,33,30,17,40,26,1,14,10,18,39,2,29,21,35,47,41,1,1,1,1,1,1,1,1,1,1,3,4,2,5,13,6,4,3,3,7,5,7,6,2,6,7,4,3,6,2,2,5,4,2,5,7,1,1,1,1,1,1,1,1,1,1
5,8,8H,8,2,9,8H,8,2,19,13,1,3896,3,73,1.218,0.114,0.846,0.294,0.552,0,0,1,0,13,14,1,21,38,8,7,22,29,10,27,31,16,49,51,0,17,9,20,36,37,5,12,48,30,15,43,34,26,50,3,18,19,40,45,42,41,39,4,25,2,47,33,44,6,28,1,1,1,1,1,1,1,1,1,1,3,5,6,2,4,7,3,2,13,7,5,6,6,5,7,2,4,4,4,5,2,6,3,7,3,2,1,1,1,1,1,1,1,1,1,1
5,9,7S,7,1,20,7S,7,1,30,13,1,4073,3,73,1.146,0.242,0.602,0.542,0.51,0,0,1,0,24,47,22,29,33,15,25,46,10,37,42,49,2,45,1,31,50,11,23,9,38,17,18,7,36,44,30,43,3,6,39,48,20,19,14,8,5,4,0,51,28,13,35,34,12,21,1,1,1,1,1,1,1,1,1,1,7,2,6,7,7,5,3,5,3,6,4,5,2,3,2,6,4,4,2,13,7,6,5,3,4,2,1,1,1,1,1,1,1,1,1,1
5,10,AD,1,4,5,AD,1,4,15,13,1,3507,3,73,1.267,0.184,0.871,0.12,0.503,0,0,1,0,4,47,3,5,21,32,22,26,8,0,38,27,28,45,39,49,2,31,15,41,16,48,14,40,10,20,44,36,30,42,7,29,35,34,37,25,18,23,33,1,19,9,24,50,12,11,1,1,1,1,1,1,1,1,1,1,2,3,5,4,13,6,2,7,6,4,2,3,3,6,5,6,4,2,7,4,7,3,5,5,7,2,1,1,1,1,1,1,1,1,1,1
5,11,9H,9,2,11,9H,9,2,21,13,1,2587,3,73,1.417,0.05,0.34,0.4,0.521,0,0,1,0,23,10,44,25,8,18,15,12,34,26,5,19,50,13,6,0,51,20,7,14,21,17,22,45,1,39,46,4,32,30,2,31,40,16,35,11,49,42,27,38,24,28,33,37,43,41,1,1,1,1,1,1,1,1,1,1,5,6,7,2,5,3,4,3,4,2,13,6,6,2,3,2,4,5,3,7,5,7,2,4,7,6,1,1,1,1,1,1,1,1,1,1
5,12,6H,6,2,8,JD,11,4,46,1,0,2730,3,73,1.323,-0.064,0.464,0.325,0.59,0,0,1,0,16,36,0,1,29,35,3,15,14,26,8,38,40,34,47,5,25,18,10,41,32,2,19,33,24,17,39,27,31,45,4,7,48,11,20,28,21,13,43,50,42,22,46,9,23,49,1,1,1,1,1,1,1,1,1,1,7,5,2,2,3,4,6,13,4,2,3,3,6,7,2,6,6,2,4,5,4,3,5,7,7,5,1,1,1,1,1,1,1,1,1,1
5,13,5D,5,4,11,5D,5,4,21,13,1,3132,3,73,1.052,0.203,0.73,0.316,0.368,0,0,1,0,12,24,29,4,51,49,1,34,18,6,2,16,5,50,38,28,37,0,7,39,43,33,46,22,10,8,23,42,30,41,47,26,27,32,48,20,44,14,35,31,11,3,36,45,15,40,1,1,1,1,1,1,1,1,1,1,2,2,7,6,4,3,5,5,4,3,13,2,3,7,5,7,2,6,3,4,7,4,2,6,6,5,1,1,1,1,1,1,1,1,1,1
5,14,5S,5,1,8,5C,5,3,NA,NA,1,2675,3,73,1.106,0.277,0.396,0.156,0.476,0,0,1,0,23,43,3,39,13,29,51,12,1,36,33,0,28,10,45,41,2,4,38,49,19,18,14,44,47,34,25,37,20,11,16,5,48,26,17,27,9,6,7,15,21,31,46,35,24,8,1,1,1,1,1,1,1,1,1,1,4,3,2,6,7,2,5,13,6,3,2,7,5,2,5,6,3,3,4,7,6,4,2,7,4,5,1,1,1,1,1,1,1,1,1,1
5,15,4H,4,2,14,4H,4,2,24,13,1,2544,3,73,1.058,0.327,0.43,0.404,0.472,0,0,1,0,33,13,9,0,6,17,15,1,46,23,38,29,31,48,11,47,49,25,51,21,26,8,20,16,39,50,22,43,12,45,41,32,2,7,24,3,37,4,40,5,14,10,34,28,30,19,1,1,1,1,1,1,1,1,1,1,5,4,3,2,2,6,6,3,2,7,5,7,4,13,2,3,5,4,2,3,7,6,4,5,6,7,1,1,1,1,1,1,1,1,1,1
5,16,7H,7,2,17,5C,5,3,37,1,0,5746,3,73,1.518,0.21,0.475,0.293,0.483,0,0,1,0,38,17,13,42,34,36,37,21,0,27,23,31,47,50,22,14,10,28,15,46,3,4,7,1,8,12,19,11,41,49,16,35,9,2,25,26,30,39,32,51,5,6,24,18,44,20,1,1,1,1,1,1,1,1,1,1,6,2,5,7,3,4,2,3,4,3,6,5,7,4,2,5,13,2,3,4,7,6,2,6,5,7,1,1,1,1,1,1,1,1,1,1
5,17,2C,2,3,12,2C,2,3,22,13,1,2381,3,73,1.394,0.15,0.705,0.078,0.49,0,0,1,0,35,12,16,0,7,37,36,33,38,22,21,44,3,24,15,43,25,2,26,18,20,27,34,40,46,47,42,50,6,51,49,9,17,8,45,48,31,41,29,13,11,5,28,23,10,19,1,1,1,1,1,1,1,1,1,1,7,6,4,6,2,3,3,5,2,4,5,13,4,6,2,2,3,5,5,7,2,4,3,7,6,7,1,1,1,1,1,1,1,1,1,1
5,18,9D,9,4,18,9D,9,4,28,13,1,2954,3,73,1.077,0.262,0.676,0.362,0.424,0,0,1,0,50,8,27,11,20,17,49,28,2,51,29,37,12,24,5,45,36,19,42,34,30,7,44,25,22,31,4,47,13,6,0,1,38,14,32,33,23,10,16,18,48,9,35,15,39,43,1,1,1,1,1,1,1,1,1,1,4,2,2,6,3,5,2,7,4,3,6,5,6,3,5,7,4,13,7,2,2,4,7,6,5,3,1,1,1,1,1,1,1,1,1,1
5,19,AC,1,3,20,AC,1,3,30,13,1,2309,3,73,1.354,0.21,0.974,0.004,0.573,0,0,1,0,7,22,33,25,38,34,6,29,19,2,32,39,13,18,46,23,35,21,4,51,48,44,8,31,30,40,49,16,27,26,17,42,41,11,14,20,45,5,37,9,1,12,50,3,47,15,1,1,1,1,1,1,1,1,1,1,3,7,2,6,2,2,7,5,7,4,3,2,6,5,4,4,6,3,5,13,4,5,7,2,3,6,1,1,1,1,1,1,1,1,1,1
5,20,JS,11,1,15,2D,2,4,44,1,0,1909,3,73,1.253,0.242,0.821,-0.032,0.642,0,0,1,0,7,37,43,6,22,33,0,23,13,32,19,5,4,49,34,8,42,31,15,12,51,35,17,18,10,46,9,16,1,41,48,14,29,30,28,44,11,2,21,50,39,20,26,40,25,27,1,1,1,1,1,1,1,1,1,1,3,5,2,7,6,4,4,2,6,3,3,7,2,5,13,4,3,5,6,7,6,4,2,2,7,5,1,1,1,1,1,1,1,1,1,1
5,21,3C,3,3,21,3C,3,3,31,13,1,1981,3,73,1.202,0.026,0.821,0.24,0.424,0,0,1,0,16,30,40,1,51,26,19,4,49,20,46,25,12,6,0,22,35,23,32,14,50,9,17,31,37,11,43,3,29,44,28,10,24,33,15,18,45,8,27,42,47,38,7,21,39,5,1,1,1,1,1,1,1,1,1,1,4,6,2,3,5,3,7,3,5,3,6,6,4,2,2,7,5,7,4,2,13,4,6,5,2,7,1,1,1,1,1,1,1,1,1,1
5,22,3S,3,1,9,3S,3,1,19,13,1,2262,3,73,1.137,0.355,0.795,0.35,0.479,0,0,1,0,20,37,11,38,3,0,35,27,6,14,21,36,1,45,9,24,15,42,2,7,32,49,31,29,12,33,10,44,26,50,47,23,16,17,51,39,18,41,34,8,46,30,19,43,25,22,1,1,1,1,1,1,1,1,1,1,3,6,2,2,7,5,4,3,13,3,7,2,3,2,7,5,7,6,2,4,6,4,4,5,5,6,1,1,1,1,1,1,1,1,1,1
5,23,8D,8,4,8,8D,8,4,18,13,1,1946,3,73,1.027,0.046,0.775,0.188,0.42,0,0,1,0,4,25,50,42,44,17,34,15,2,6,48,10,24,51,3,41,30,46,18,14,16,26,43,49,45,39,28,8,7,22,19,47,38,29,11,21,12,27,1,35,13,23,5,0,33,36,1,1,1,1,1,1,1,1,1,1,2,3,2,4,5,7,6,13,6,3,5,2,5,3,4,2,7,5,3,6,7,2,6,4,4,7,1,1,1,1,1,1,1,1,1,1
5,24,QS,12,1,6,10C,10,3,NA,NA,0,5603,3,73,1.148,0.256,0.54,0.106,0.597,0,0,1,0,38,2,3,39,4,10,26,34,16,40,6,24,32,29,20,11,17,23,46,43,51,44,30,1,21,13,5,48,15,42,28,41,47,14,9,50,0,7,31,27,8,45,49,19,36,33,1,1,1,1,1,1,1,1,1,1,3,4,5,2,6,13,7,5,2,2,2,5,7,6,6,7,4,3,2,7,3,6,4,4,5,3,1,1,1,1,1,1,1,1,1,1
5,25,5C,5,3,22,7D,7,4,29,7,0,1450,3,73,1.318,0.139,0.544,0.272,0.378,0,0,1,0,39,31,38,42,28,22,10,16,50,14,37,25,18,46,21,1,33,2,17,9,8,43,29,20,12,6,41,47,45,0,44,30,24,15,26,51,48,27,40,23,7,19,13,32,5,36,1,1,1,1,1,1,1,1,1,1,2,3,2,7,7,5,5,3,2,4,5,4,4,6,4,6,3,6,7,2,3,13,5,7,6,2,1,1,1,1,1,1,1,1,1,1
5,26,2H,2,2,22,2H,2,2,32,13,1,1746,3,73,1.292,0.21,0.606,0.152,0.663,0,0,1,0,24,0,36,47,11,1,28,17,51,22,44,9,16,45,30,8,32,19,12,50,2,42,38,18,6,21,3,35,46,10,25,14,33,7,15,49,39,43,48,29,37,41,31,13,23,5,1,1,1,1,1,1,1,1,1,1,5,4,4,3,7,7,3,4,5,2,3,6,3,6,2,2,5,6,2,4,7,13,2,7,5,6,1,1,1,1,1,1,1,1,1,1
